id,timestamp,serial_number,latitude,longitude,car_count,traffic_speed,traffic_density,pedestrian_count,pedestrian_density,ambient_light,lighting_class,lamp_power,weather,dimming_level,computed_dimming_level,corrected_dimming_level
8303,2025-03-17T10:00:00,ai_model_for_test,47.22486,39.702285,40,59.39,0.5,14,0.35,28310.0,B1,24.0,clear,16.0,,0.0
8304,2025-03-17T11:00:00,ai_model_for_test,47.22486,39.702285,39,17.1,0.49,12,0.3,44806.0,B1,0.0,clear,0.0,,0.0
8305,2025-03-17T12:00:00,ai_model_for_test,47.22486,39.702285,17,56.27,0.21,15,0.38,52725.0,B1,0.0,clear,0.0,,0.0
8306,2025-03-17T13:00:00,ai_model_for_test,47.22486,39.702285,36,22.45,0.45,6,0.15,86876.0,B1,0.0,clear,0.0,,0.0
8307,2025-03-17T14:00:00,ai_model_for_test,47.22486,39.702285,37,31.35,0.46,16,0.4,85771.0,B1,0.0,clear,0.0,,0.0
8308,2025-03-17T15:00:00,ai_model_for_test,47.22486,39.702285,39,19.74,0.49,15,0.38,46147.0,B1,0.0,clear,0.0,,0.0
8309,2025-03-17T16:00:00,ai_model_for_test,47.22486,39.702285,39,36.12,0.49,18,0.45,19092.0,B1,0.0,clear,0.0,,3.0
8310,2025-03-17T17:00:00,ai_model_for_test,47.22486,39.702285,56,36.96,0.7,15,0.38,1167.0,B1,4.5,rain,3.0,,97.0
8311,2025-03-17T18:00:00,ai_model_for_test,47.22486,39.702285,48,34.28,0.6,12,0.3,2009.0,B1,145.5,rain,97.0,,88.0
8312,2025-03-17T19:00:00,ai_model_for_test,47.22486,39.702285,50,24.45,0.62,8,0.2,13.0,B1,132.0,rain,88.0,,91.0
8313,2025-03-17T20:00:00,ai_model_for_test,47.22486,39.702285,24,10.94,0.3,4,0.1,63.0,B1,136.5,rain,91.0,,65.0
8314,2025-03-17T21:00:00,ai_model_for_test,47.22486,39.702285,23,24.42,0.29,8,0.2,0.0,B1,97.5,rain,65.0,,66.0
8315,2025-03-17T22:00:00,ai_model_for_test,47.22486,39.702285,28,28.2,0.35,6,0.15,20.0,B1,99.0,rain,66.0,,74.0
8316,2025-03-17T23:00:00,ai_model_for_test,47.22486,39.702285,14,29.63,0.17,8,0.2,17.0,B1,111.0,rain,74.0,,51.0
8317,2025-03-18T00:00:00,ai_model_for_test,47.22486,39.702285,10,15.4,0.12,2,0.05,151.0,B1,76.5,clouds,51.0,,44.0
8318,2025-03-18T01:00:00,ai_model_for_test,47.22486,39.702285,6,45.0,0.07,0,0.0,161.0,B1,66.0,clouds,44.0,,47.0
8319,2025-03-18T02:00:00,ai_model_for_test,47.22486,39.702285,1,55.47,0.01,0,0.0,84.0,B1,70.5,clouds,47.0,,40.0
8320,2025-03-18T03:00:00,ai_model_for_test,47.22486,39.702285,9,17.35,0.11,1,0.03,60.0,B1,60.0,clouds,40.0,,45.0
8321,2025-03-18T04:00:00,ai_model_for_test,47.22486,39.702285,2,14.01,0.03,4,0.1,94.0,B1,67.5,clouds,45.0,,37.0
8322,2025-03-18T05:00:00,ai_model_for_test,47.22486,39.702285,4,39.08,0.05,2,0.05,90.0,B1,55.5,clouds,37.0,,48.0
8323,2025-03-18T06:00:00,ai_model_for_test,47.22486,39.702285,14,23.08,0.17,8,0.2,6866.0,B1,72.0,rain,48.0,,34.0
8324,2025-03-18T07:00:00,ai_model_for_test,47.22486,39.702285,42,38.3,0.53,14,0.35,7525.0,B1,51.0,rain,34.0,,40.0
8325,2025-03-18T08:00:00,ai_model_for_test,47.22486,39.702285,72,8.05,0.9,14,0.35,7191.0,B1,60.0,rain,40.0,,49.0
8326,2025-03-18T09:00:00,ai_model_for_test,47.22486,39.702285,50,35.25,0.62,16,0.4,13603.0,B1,73.5,rain,49.0,,14.0
8327,2025-03-18T10:00:00,ai_model_for_test,47.22486,39.702285,13,10.42,0.16,10,0.25,30550.0,B1,21.0,rain,14.0,,0.0
8328,2025-03-18T11:00:00,ai_model_for_test,47.22486,39.702285,22,10.17,0.28,6,0.15,55289.0,B1,0.0,rain,0.0,,0.0
8329,2025-03-18T12:00:00,ai_model_for_test,47.22486,39.702285,17,30.01,0.21,3,0.07,51828.0,B1,0.0,rain,0.0,,0.0
8330,2025-03-18T13:00:00,ai_model_for_test,47.22486,39.702285,12,40.85,0.15,8,0.2,78058.0,B1,0.0,rain,0.0,,0.0
8331,2025-03-18T14:00:00,ai_model_for_test,47.22486,39.702285,15,14.2,0.19,6,0.15,74566.0,B1,0.0,rain,0.0,,0.0
8332,2025-03-18T15:00:00,ai_model_for_test,47.22486,39.702285,25,14.33,0.31,8,0.2,14158.0,B1,0.0,rain,0.0,,8.0
